card_id,ssn,bname,fname,lname,email,address,phonenumber
ID000654,211179786,Richard Baker,Richard,Baker,rbakeri5@merriam-webster.com,"68093 Ridge Oak Junction, Dallas, TX",9729578835
ID000655,375179234,Robin Mcdonald,Robin,Mcdonald,rmcdonaldi6@unblog.fr,"3407 Old Gate Circle, Dallas, TX",9728582976
ID000656,512450642,Victor Riley,Victor,Riley,vrileyi7@devhub.com,"219 Fair Oaks Park, Dallas, TX",2149327141
ID000657,727220778,Anne Lopez,Anne,Lopez,alopezi8@samsung.com,"62 Truax Terrace, Dallas, TX",9729878304
ID000658,315715729,Margaret Fisher,Margaret,Fisher,mfisheri9@goodreads.com,"53744 Prentice Alley, Dallas, TX",4697112192
ID000659,897194834,Amanda Perkins,Amanda,Perkins,aperkinsia@360.cn,"629 Troy Way, Dallas, TX",9729372368
ID000660,619765825,Linda Perry,Linda,Perry,lperryib@eepurl.com,"83189 Esch Circle, Dallas, TX",2148653742
ID000661,272908955,Wanda Lawrence,Wanda,Lawrence,wlawrenceic@newsvine.com,"6239 Mandrake Alley, Dallas, TX",2147724765
ID000662,100078344,Tina Mitchell,Tina,Mitchell,tmitchellid@multiply.com,"42613 Pankratz Hill, Dallas, TX",9727918636
ID000663,392343414,Jacqueline Gordon,Jacqueline,Gordon,jgordonie@bloglovin.com,"3603 Vernon Junction, Dallas, TX",9729795379
ID000664,850035811,Betty Hunt,Betty,Hunt,bhuntif@yahoo.com,"79 Welch Court, Dallas, TX",2146154372
ID000665,190475767,Kevin Webb,Kevin,Webb,kwebbig@aol.com,"156 Lukken Lane, Dallas, TX",2149477416
ID000666,529874076,Joshua Evans,Joshua,Evans,jevansih@forbes.com,"225 Dixon Center, Richardson, TX",2148824750
ID000667,836542070,Kathleen Peters,Kathleen,Peters,kpetersii@ameblo.jp,"5024 Park Meadow Park, Dallas, TX",2148382643
ID000668,265541326,Marie Mason,Marie,Mason,mmasonij@mapy.cz,"651 Cody Trail, Dallas, TX",9729188605
ID000669,941126153,Jean Morrison,Jean,Morrison,jmorrisonik@nhs.uk,"68 Stuart Parkway, Dallas, TX",9727678868
ID000670,190478274,Daniel Hudson,Daniel,Hudson,dhudsonil@networksolutions.com,"16609 Oak Valley Plaza, Dallas, TX",2149217666
ID000671,318201054,Judith Dixon,Judith,Dixon,jdixonim@odnoklassniki.ru,"8 Almo Court, Dallas, TX",9729082892
ID000672,963642281,Roy Morales,Roy,Morales,rmoralesin@chronoengine.com,"05025 Muir Point, Dallas, TX",9726351013
ID000673,531843873,Justin Marshall,Justin,Marshall,jmarshallio@quantcast.com,"972 Crownhardt Circle, Plano, TX",4697786036
ID000674,635156122,Gregory Smith,Gregory,Smith,gsmithip@house.gov,"59810 Erie Circle, Dallas, TX",9728680952
ID000675,552290884,Deborah Reed,Deborah,Reed,dreediq@sitemeter.com,"426 Swallow Hill, Richardson, TX",2149812497
ID000676,578147271,Pamela King,Pamela,King,pkingir@google.es,"1754 Pennsylvania Way, Plano, TX",2149890559
ID000677,520659256,Alan Welch,Alan,Welch,awelchis@biblegateway.com,"1102 Magdeline Court, Richardson, TX",4699844212
ID000678,393119047,Samuel Moore,Samuel,Moore,smooreit@sina.com.cn,"41307 Grasskamp Drive, Dallas, TX",9728508906
ID000679,343726326,Katherine Holmes,Katherine,Holmes,kholmesiu@paypal.com,"0 Rowland Avenue, Dallas, TX",9729543190
ID000680,900262190,Harold Williams,Harold,Williams,hwilliamsiv@paginegialle.it,"7576 Vermont Plaza, Dallas, TX",2148897673
ID000681,133852262,Evelyn Nguyen,Evelyn,Nguyen,enguyeniw@marketwatch.com,"590 Independence Circle, Dallas, TX",4697467480
ID000682,824554537,Joe Cooper,Joe,Cooper,jcooperix@livejournal.com,"1421 Linden Avenue, Plano, TX",4699771179
ID000683,784922076,Helen Fernandez,Helen,Fernandez,hfernandeziy@google.ru,"70499 Michigan Circle, Dallas, TX",4698318504
ID000684,151586475,Nicholas Gibson,Nicholas,Gibson,ngibsoniz@ebay.com,"2454 Clemons Crossing, Plano, TX",9729063742
ID000685,122748518,Angela Tucker,Angela,Tucker,atuckerj0@who.int,"50 Brentwood Crossing, Dallas, TX",9726505349
ID000686,917444969,Amy Washington,Amy,Washington,awashingtonj1@miibeian.gov.cn,"93083 Elka Lane, Dallas, TX",9728172285
ID000687,688025499,Gregory Sanchez,Gregory,Sanchez,gsanchezj2@psu.edu,"230 Briar Crest Road, Dallas, TX",9728608215
ID000688,941812456,Terry Kennedy,Terry,Kennedy,tkennedyj3@boston.com,"55 Summer Ridge Point, Dallas, TX",2149451527
ID000689,370795137,Charles Bradley,Charles,Bradley,cbradleyj4@nature.com,"10 Kenwood Avenue, Dallas, TX",2147634487
ID000690,972756100,Judy Gilbert,Judy,Gilbert,jgilbertj5@pinterest.com,"0 Roth Alley, Dallas, TX",2149178414
ID000691,820059916,Paul Chapman,Paul,Chapman,pchapmanj6@cam.ac.uk,"57011 Reindahl Terrace, Richardson, TX",4699189529
ID000692,536887676,Cheryl Taylor,Cheryl,Taylor,ctaylorj7@simplemachines.org,"4916 Stang Hill, Plano, TX",4696029760
ID000693,753824781,Linda Nelson,Linda,Nelson,lnelsonj8@sphinn.com,"46 Lukken Hill, Dallas, TX",2147283594
ID000694,617281448,Edward Harvey,Edward,Harvey,eharveyj9@geocities.com,"2989 Leroy Point, Dallas, TX",4699998714
ID000695,735503554,Carolyn Chapman,Carolyn,Chapman,cchapmanja@topsy.com,"9524 Amoth Lane, Dallas, TX",2149472089
ID000696,525502241,Jack Hudson,Jack,Hudson,jhudsonjb@google.cn,"2 Claremont Drive, Dallas, TX",9725444023
ID000697,534114411,Adam Gardner,Adam,Gardner,agardnerjc@huffingtonpost.com,"907 Corben Alley, Dallas, TX",2145480751
ID000698,363389674,Julia Pierce,Julia,Pierce,jpiercejd@simplemachines.org,"8 Heath Avenue, Richardson, TX",4697015525
ID000699,407531627,Janet Robertson,Janet,Robertson,jrobertsonje@blogspot.com,"20 Mesta Plaza, Dallas, TX",2148362849
ID000700,240041102,Maria Romero,Maria,Romero,mromerojf@bandcamp.com,"188 Loeprich Drive, Richardson, TX",2148457095
ID000701,472986371,Diana Rogers,Diana,Rogers,drogersjg@paypal.com,"58 Welch Place, Dallas, TX",4695026533
ID000702,663090104,Evelyn Carter,Evelyn,Carter,ecarterjh@wikia.com,"8 Fair Oaks Alley, Plano, TX",4698250017
ID000703,535555684,Bruce Armstrong,Bruce,Armstrong,barmstrongji@senate.gov,"9 Memorial Junction, Plano, TX",2148755764
ID000704,325184093,Janice Matthews,Janice,Matthews,jmatthewsjj@ning.com,"967 Mifflin Center, Dallas, TX",4699147781
ID000705,371064026,Mildred Nelson,Mildred,Nelson,mnelsonjk@mediafire.com,"9598 Union Terrace, Dallas, TX",9724523908
ID000706,222633734,Shawn Robertson,Shawn,Robertson,srobertsonjl@list-manage.com,"6590 Holy Cross Way, Dallas, TX",9726562026
ID000707,276493884,Elizabeth Tucker,Elizabeth,Tucker,etuckerjm@lulu.com,"65 Fulton Court, Dallas, TX",2149876456
ID000708,122239319,Dorothy Harper,Dorothy,Harper,dharperjn@icio.us,"83 Boyd Center, Dallas, TX",2148271293
ID000709,323596505,Jack Woods,Jack,Woods,jwoodsjo@nps.gov,"10 Crest Line Pass, Dallas, TX",2149429460
ID000710,436605376,Eric Jordan,Eric,Jordan,ejordanjp@oaic.gov.au,"154 Redwing Way, Richardson, TX",4699243271
ID000711,283972577,Marilyn Taylor,Marilyn,Taylor,mtaylorjq@marketwatch.com,"57 Farmco Park, Dallas, TX",2148067627
ID000712,248172518,Timothy Edwards,Timothy,Edwards,tedwardsjr@addtoany.com,"109 Larry Road, Dallas, TX",2149749365
ID000713,637482284,Carol Welch,Carol,Welch,cwelchjs@apple.com,"121 Ohio Road, Dallas, TX",2148210016
ID000714,164194566,Sandra Reed,Sandra,Reed,sreedjt@constantcontact.com,"1876 Westend Court, Plano, TX",4698969764
ID000715,498448648,Jason Dunn,Jason,Dunn,jdunnju@sakura.ne.jp,"90950 Sherman Way, Richardson, TX",9727126791
ID000716,741862253,Paula Jordan,Paula,Jordan,pjordanjv@va.gov,"0 Schurz Lane, Dallas, TX",2149561394
ID000717,694721725,Willie Hernandez,Willie,Hernandez,whernandezjw@sakura.ne.jp,"46 Bluejay Crossing, Dallas, TX",4698691585
ID000718,500830564,Chris Phillips,Chris,Phillips,cphillipsjx@un.org,"2563 Macpherson Avenue, Dallas, TX",2147955477
ID000719,849331958,Juan Hayes,Juan,Hayes,jhayesjy@shinystat.com,"5 Melvin Junction, Dallas, TX",4696660063
ID000720,398418926,Helen Lopez,Helen,Lopez,hlopezjz@blogs.com,"2 Maryland Park, Richardson, TX",2149048793
ID000721,642599156,Justin Porter,Justin,Porter,jporterk0@biblegateway.com,"66 Lerdahl Street, Dallas, TX",4698200587
ID000722,236999327,Johnny Garcia,Johnny,Garcia,jgarciak1@so-net.ne.jp,"85 Sloan Street, Dallas, TX",4699621344
ID000723,590512989,Katherine Taylor,Katherine,Taylor,ktaylork2@uiuc.edu,"00 Carey Alley, Dallas, TX",4697550265
ID000724,847744073,Jacqueline Howell,Jacqueline,Howell,jhowellk3@yale.edu,"30 Meadow Valley Trail, Dallas, TX",9728174256
ID000725,743839247,Earl Richards,Earl,Richards,erichardsk4@mysql.com,"431 Birchwood Court, Dallas, TX",2149594661
ID000726,482297565,Clarence Woods,Clarence,Woods,cwoodsk5@patch.com,"7 Schiller Road, Plano, TX",2149131723
ID000727,209787735,Jessica Gonzales,Jessica,Gonzales,jgonzalesk6@baidu.com,"645 Rutledge Road, Dallas, TX",9729383645
ID000728,831596111,Matthew Warren,Matthew,Warren,mwarrenk7@g.co,"4561 Texas Lane, Dallas, TX",9729716529
ID000729,280985533,Kathy Smith,Kathy,Smith,ksmithk8@thetimes.co.uk,"8726 Packers Parkway, Dallas, TX",2149534343
ID000730,925639699,Keith Collins,Keith,Collins,kcollinsk9@amazonaws.com,"99196 Surrey Court, Dallas, TX",2147887439
ID000731,556383135,Joan Garrett,Joan,Garrett,jgarrettka@ycombinator.com,"43 Scoville Pass, Plano, TX",9729547260
ID000732,434718048,Diane Little,Diane,Little,dlittlekb@odnoklassniki.ru,"11 Donald Road, Plano, TX",4696889174
ID000733,372723479,Wanda Mendoza,Wanda,Mendoza,wmendozakc@marketwatch.com,"34327 Sunbrook Hill, Dallas, TX",4695696125
ID000734,657614433,Martin Nguyen,Martin,Nguyen,mnguyenkd@elpais.com,"08974 Bowman Way, Dallas, TX",4699967003
ID000735,967288561,Donald Andrews,Donald,Andrews,dandrewske@yandex.ru,"8 Kennedy Terrace, Dallas, TX",9728283356
ID000736,895974019,Ruth Weaver,Ruth,Weaver,rweaverkf@wiley.com,"46239 Kipling Terrace, Dallas, TX",2148024320
ID000737,469609195,Patricia Gilbert,Patricia,Gilbert,pgilbertkg@nature.com,"43 Mariners Cove Center, Dallas, TX",2148147712
ID000738,286875683,Carlos Ford,Carlos,Ford,cfordkh@dell.com,"0 Dovetail Avenue, Dallas, TX",2146588568
ID000739,988746162,Louise Arnold,Louise,Arnold,larnoldki@ucoz.ru,"55 Mandrake Crossing, Dallas, TX",9729034805
ID000740,284978780,Henry Nichols,Henry,Nichols,hnicholskj@loc.gov,"08 Oak Valley Park, Richardson, TX",2149410961
ID000741,186841844,Kathleen Hayes,Kathleen,Hayes,khayeskk@amazon.com,"72 Mcguire Road, Dallas, TX",4698954109
ID000742,458940428,Bonnie Mccoy,Bonnie,Mccoy,bmccoykl@blinklist.com,"83175 Cottonwood Way, Dallas, TX",2149132990
ID000743,419298694,Jerry Montgomery,Jerry,Montgomery,jmontgomerykm@soundcloud.com,"10 Northland Plaza, Dallas, TX",2148267806
ID000744,219675666,Jessica Mccoy,Jessica,Mccoy,jmccoykn@discuz.net,"09315 Trailsway Court, Dallas, TX",2149182939
ID000745,372210737,Jean Ryan,Jean,Ryan,jryanko@npr.org,"801 Hooker Center, Richardson, TX",2149985831
ID000746,338735511,Joyce Clark,Joyce,Clark,jclarkkp@wp.com,"360 Hovde Way, Dallas, TX",4698537767
ID000747,593871261,Marilyn Cruz,Marilyn,Cruz,mcruzkq@yandex.ru,"4 Esker Plaza, Dallas, TX",4699477763
ID000748,132702552,Christine Young,Christine,Young,cyoungkr@devhub.com,"70 Meadow Valley Pass, Richardson, TX",9729897753
ID000749,795843330,Marie Phillips,Marie,Phillips,mphillipsks@surveymonkey.com,"8 Pleasure Drive, Dallas, TX",4696030113
ID000750,645657799,Ann Bryant,Ann,Bryant,abryantkt@sohu.com,"451 Sundown Drive, Dallas, TX",2149401980
ID000751,338605273,Bruce Bailey,Bruce,Bailey,bbaileyku@amazon.de,"1228 Warner Hill, Dallas, TX",9727856558
ID000752,171354592,Julie Fields,Julie,Fields,jfieldskv@epa.gov,"0 Hayes Alley, Dallas, TX",2142265537
ID000753,872377791,Gregory Schmidt,Gregory,Schmidt,gschmidtkw@odnoklassniki.ru,"998 Merchant Circle, Dallas, TX",9729908419
ID000754,264348300,Marilyn Ryan,Marilyn,Ryan,mryankx@abc.net.au,"877 Forster Lane, Dallas, TX",4699002911
ID000755,361846572,Julia Long,Julia,Long,jlongky@tuttocitta.it,"472 Forest Trail, Dallas, TX",9729348954
ID000756,538333604,Victor Peterson,Victor,Peterson,vpetersonkz@apple.com,"3653 Sage Parkway, Dallas, TX",2149654668
ID000757,294410480,Sara Ruiz,Sara,Ruiz,sruizl0@fastcompany.com,"75507 Center Way, Richardson, TX",2149888363
ID000758,286274771,Roy Barnes,Roy,Barnes,rbarnesl1@google.com.hk,"4505 Transport Drive, Dallas, TX",4695302193
ID000759,528823250,Anthony Carpenter,Anthony,Carpenter,acarpenterl2@arizona.edu,"61 Karstens Plaza, Dallas, TX",2149398741
ID000760,774662989,Jessica Rodriguez,Jessica,Rodriguez,jrodriguezl3@hc360.com,"3969 Springview Court, Dallas, TX",4698468175
ID000761,147967903,Craig Carter,Craig,Carter,ccarterl4@blogger.com,"3 Hayes Plaza, Dallas, TX",2149746461
ID000762,126492208,Brandon Ellis,Brandon,Ellis,bellisl5@marriott.com,"9617 Summit Terrace, Dallas, TX",4697678210
ID000763,509310770,Richard Torres,Richard,Torres,rtorresl6@google.com.br,"19723 Cherokee Drive, Dallas, TX",9729153282
ID000764,335363231,Janet Mcdonald,Janet,Mcdonald,jmcdonaldl7@linkedin.com,"63455 Division Park, Plano, TX",4695862793
ID000765,862425821,Raymond Campbell,Raymond,Campbell,rcampbelll8@businesswire.com,"495 Mallard Street, Dallas, TX",2148819579
ID000766,430934149,Mark Fields,Mark,Fields,mfieldsl9@wordpress.com,"03 Menomonie Junction, Dallas, TX",9729194515
ID000767,936046604,William Cox,William,Cox,wcoxla@storify.com,"2 Veith Junction, Dallas, TX",9728979587
ID000768,795039664,Ruby Hansen,Ruby,Hansen,rhansenlb@disqus.com,"759 Mandrake Avenue, Dallas, TX",2149121668
ID000769,737181574,Phillip Richards,Phillip,Richards,prichardslc@ycombinator.com,"29931 Northridge Trail, Dallas, TX",9727833567
ID000770,286378304,Richard Jordan,Richard,Jordan,rjordanld@thetimes.co.uk,"76466 Milwaukee Lane, Dallas, TX",4699987983
ID000771,314522705,Marie Perez,Marie,Perez,mperezle@mashable.com,"38 Summer Ridge Court, Dallas, TX",4696824358
ID000772,574793097,Cheryl Butler,Cheryl,Butler,cbutlerlf@wiley.com,"68 Maple Court, Dallas, TX",4694482582
ID000773,835298866,Michelle Carpenter,Michelle,Carpenter,mcarpenterlg@reference.com,"99896 New Castle Trail, Dallas, TX",4697800762
ID000774,496599897,Adam Cooper,Adam,Cooper,acooperlh@infoseek.co.jp,"74125 Laurel Center, Dallas, TX",2148128288
ID000775,368199311,Nancy Shaw,Nancy,Shaw,nshawli@prnewswire.com,"347 Oak Plaza, Dallas, TX",2148495837
ID000776,414222220,Ernest Gomez,Ernest,Gomez,egomezlj@technorati.com,"34530 Donald Pass, Dallas, TX",9729663976
ID000777,888893056,Wanda Wilson,Wanda,Wilson,wwilsonlk@globo.com,"3 Rockefeller Point, Dallas, TX",2147836562
ID000778,572708409,Melissa Bailey,Melissa,Bailey,mbaileyll@jiathis.com,"94627 Hoard Parkway, Dallas, TX",9728708953
ID000779,114715828,Clarence Gray,Clarence,Gray,cgraylm@hc360.com,"797 Merrick Way, Dallas, TX",9729515685
ID000780,104433663,Janice Hunter,Janice,Hunter,jhunterln@dedecms.com,"3 Sheridan Trail, Dallas, TX",9728880899
ID000781,329053664,Raymond Murray,Raymond,Murray,rmurraylo@wiley.com,"3083 Crescent Oaks Road, Dallas, TX",9729008986
ID000782,447699321,Bruce Hansen,Bruce,Hansen,bhansenlp@dedecms.com,"88200 Johnson Alley, Dallas, TX",2148929528
ID000783,937667915,Ryan Mccoy,Ryan,Mccoy,rmccoylq@ebay.co.uk,"27278 American Ash Avenue, Dallas, TX",4697866255
ID000784,764896736,Jerry Fowler,Jerry,Fowler,jfowlerlr@plala.or.jp,"0 Lighthouse Bay Circle, Dallas, TX",2146533127
ID000785,134924609,Frank Harper,Frank,Harper,fharperls@g.co,"8 Fairview Drive, Dallas, TX",9728108573
ID000786,571081675,George Garza,George,Garza,ggarzalt@smh.com.au,"0 Granby Lane, Dallas, TX",4697585662
ID000787,914591431,Sharon Olson,Sharon,Olson,solsonlu@homestead.com,"7705 Ridge Oak Plaza, Richardson, TX",9729824528
ID000788,310912067,Kathryn Reed,Kathryn,Reed,kreedlv@paginegialle.it,"086 Bunker Hill Way, Dallas, TX",9729372108
ID000789,925522771,Randy Weaver,Randy,Weaver,rweaverlw@1und1.de,"5 Del Mar Junction, Richardson, TX",2148537737
ID000790,193137825,Linda Washington,Linda,Washington,lwashingtonlx@example.com,"8122 Sachtjen Circle, Richardson, TX",9729145391
ID000791,799374997,Elizabeth Anderson,Elizabeth,Anderson,eandersonly@github.io,"80 Dunning Circle, Dallas, TX",4698814443
ID000792,981698236,Henry Kim,Henry,Kim,hkimlz@shareasale.com,"9861 Elmside Crossing, Dallas, TX",2149129599
ID000793,124228351,Earl Morales,Earl,Morales,emoralesm0@wiley.com,"16 Manley Pass, Dallas, TX",2146510786
ID000794,980981968,Howard Ford,Howard,Ford,hfordm1@sfgate.com,"31553 5th Place, Richardson, TX",9729407458
ID000795,486259016,Tammy Fox,Tammy,Fox,tfoxm2@1688.com,"29405 Hauk Road, Dallas, TX",2149973240
ID000796,765536457,Sarah Hicks,Sarah,Hicks,shicksm3@goodreads.com,"38 Lighthouse Bay Pass, Plano, TX",2149019314
ID000797,750876481,Diana Montgomery,Diana,Montgomery,dmontgomerym4@google.nl,"2 Welch Parkway, Dallas, TX",2146036856
ID000798,796844632,Joan Boyd,Joan,Boyd,jboydm5@example.com,"393 School Plaza, Dallas, TX",4698829965
ID000799,944129610,Barbara Simmons,Barbara,Simmons,bsimmonsm6@google.cn,"678 Barnett Point, Dallas, TX",4694157518
ID000800,604148118,Keith Carroll,Keith,Carroll,kcarrollm7@live.com,"46912 Veith Place, Dallas, TX",2148212150
ID000801,554707857,Ruby Bryant,Ruby,Bryant,rbryantm8@cpanel.net,"0502 Dorton Place, Dallas, TX",2145832918
ID000802,968078691,Andrew Holmes,Andrew,Holmes,aholmesm9@photobucket.com,"87963 Darwin Plaza, Dallas, TX",4699935278
ID000803,848011355,Juan King,Juan,King,jkingma@delicious.com,"3344 Schlimgen Point, Dallas, TX",9728233180
ID000804,522567195,Michael Warren,Michael,Warren,mwarrenmb@wsj.com,"1 Northwestern Road, Dallas, TX",4699120181
ID000805,263496672,Randy Wagner,Randy,Wagner,rwagnermc@tripadvisor.com,"28585 Iowa Pass, Richardson, TX",9729818393
ID000806,916962811,Jose Kelly,Jose,Kelly,jkellymd@histats.com,"088 Cambridge Trail, Plano, TX",9728329963
ID000807,304185907,Peter Ford,Peter,Ford,pfordme@scientificamerican.com,"3 Boyd Point, Dallas, TX",2149782937
ID000808,381333107,Peter Edwards,Peter,Edwards,pedwardsmf@theguardian.com,"70349 Hallows Way, Richardson, TX",2149916626
ID000809,211110916,Louise Peters,Louise,Peters,lpetersmg@boston.com,"79475 Morrow Pass, Dallas, TX",9729024551
ID000810,343230976,Stephanie Perry,Stephanie,Perry,sperrymh@webmd.com,"08750 Forest Dale Road, Dallas, TX",2148999004
ID000811,792444178,Lawrence Adams,Lawrence,Adams,ladamsmi@fema.gov,"38 Forster Terrace, Dallas, TX",2149258866
ID000812,443862495,Gregory Hansen,Gregory,Hansen,ghansenmj@tinyurl.com,"419 Longview Trail, Plano, TX",4698998651
ID000813,797381593,Ralph Medina,Ralph,Medina,rmedinamk@harvard.edu,"74 High Crossing Lane, Plano, TX",4699539007
ID000814,223838666,Joan Cooper,Joan,Cooper,jcooperml@dailymotion.com,"52 Fremont Road, Dallas, TX",9728420287
ID000815,732676734,Karen George,Karen,George,kgeorgemm@google.com.br,"560 Menomonie Plaza, Dallas, TX",4695513026
ID000816,639561250,Theresa Cunningham,Theresa,Cunningham,tcunninghammn@utexas.edu,"8148 Florence Drive, Dallas, TX",4698616774
ID000817,506617033,Dennis Young,Dennis,Young,dyoungmo@hexun.com,"378 Carberry Place, Dallas, TX",2146022841
ID000818,789558630,Joseph Castillo,Joseph,Castillo,jcastillomp@nps.gov,"4 Surrey Park, Dallas, TX",4699160494
ID000819,100439457,Eugene Fisher,Eugene,Fisher,efishermq@github.io,"977 Gina Junction, Dallas, TX",9729265775
ID000820,622930486,Elizabeth Medina,Elizabeth,Medina,emedinamr@sphinn.com,"044 Prentice Center, Plano, TX",9729697931
ID000821,236058310,Joyce Arnold,Joyce,Arnold,jarnoldms@twitter.com,"48306 Moulton Plaza, Plano, TX",9729588893
ID000822,294259318,William Ramos,William,Ramos,wramosmt@cafepress.com,"20 Red Cloud Trail, Richardson, TX",9729502750
ID000823,317842700,Billy Reed,Billy,Reed,breedmu@liveinternet.ru,"2 Loftsgordon Alley, Dallas, TX",9728530282
ID000824,802257025,Scott Carr,Scott,Carr,scarrmv@house.gov,"9 Memorial Place, Dallas, TX",4699795007
ID000825,713062568,Doris Carpenter,Doris,Carpenter,dcarpentermw@163.com,"55093 Bunting Pass, Dallas, TX",9724136984
ID000826,863244380,Aaron Kennedy,Aaron,Kennedy,akennedymx@indiatimes.com,"51078 Fisk Parkway, Dallas, TX",2149005041
ID000827,957882521,Eugene George,Eugene,George,egeorgemy@yolasite.com,"32186 Katie Park, Dallas, TX",4696427160
ID000828,971597462,Marilyn Washington,Marilyn,Washington,mwashingtonmz@discuz.net,"7639 Northfield Park, Dallas, TX",2145310051
ID000829,778112383,Sara Patterson,Sara,Patterson,spattersonn0@ezinearticles.com,"938 Vermont Crossing, Dallas, TX",9728715585
ID000830,432345988,Samuel Henry,Samuel,Henry,shenryn1@arizona.edu,"031 Hintze Terrace, Dallas, TX",9728253266
ID000831,110875003,Phillip Kennedy,Phillip,Kennedy,pkennedyn2@friendfeed.com,"41 Leroy Center, Dallas, TX",4699950612
ID000832,862953192,Robin Welch,Robin,Welch,rwelchn3@a8.net,"4 Texas Trail, Dallas, TX",9727782143
ID000833,639001709,Rose Garrett,Rose,Garrett,rgarrettn4@google.pl,"2384 Carey Road, Plano, TX",2148605621
ID000834,687267934,Rebecca Meyer,Rebecca,Meyer,rmeyern5@123-reg.co.uk,"38 Nelson Lane, Plano, TX",9729362303
ID000835,648001339,Michelle Reid,Michelle,Reid,mreidn6@dyndns.org,"7 Sunbrook Circle, Dallas, TX",4699412469
ID000836,362560347,Judy Rice,Judy,Rice,jricen7@e-recht24.de,"49031 Saint Paul Avenue, Dallas, TX",4699351827
ID000837,840088767,Kevin Carroll,Kevin,Carroll,kcarrolln8@pagesperso-orange.fr,"36 Jana Lane, Dallas, TX",4699640568
ID000838,268142587,Kathryn Owens,Kathryn,Owens,kowensn9@delicious.com,"664 Clemons Hill, Dallas, TX",2148122116
ID000839,211965010,Brian Elliott,Brian,Elliott,belliottna@va.gov,"28 Graedel Hill, Dallas, TX",9728573817
ID000840,704935430,Keith Alvarez,Keith,Alvarez,kalvareznb@google.ca,"73423 Mallard Park, Dallas, TX",9729853882
ID000841,493280872,Christopher Hamilton,Christopher,Hamilton,chamiltonnc@yandex.ru,"42 Johnson Place, Plano, TX",9727565173
ID000842,104872254,Mildred Washington,Mildred,Washington,mwashingtonnd@virginia.edu,"093 Reindahl Alley, Dallas, TX",4698635699
ID000843,634960779,Maria Patterson,Maria,Patterson,mpattersonne@hibu.com,"435 Mockingbird Road, Dallas, TX",2146894556
ID000844,973880017,Tammy Romero,Tammy,Romero,tromeronf@businesswire.com,"77652 Quincy Junction, Dallas, TX",4696535925
ID000845,701063601,Shirley Ellis,Shirley,Ellis,sellisng@arstechnica.com,"74 Boyd Circle, Dallas, TX",4699202738
ID000846,948864146,Gerald Carter,Gerald,Carter,gcarternh@wisc.edu,"6829 Aberg Park, Dallas, TX",2149941903
ID000847,405843532,Sandra Diaz,Sandra,Diaz,sdiazni@cornell.edu,"73631 Arapahoe Plaza, Dallas, TX",2148323930
ID000848,648261008,Joyce Miller,Joyce,Miller,jmillernj@scribd.com,"2 Annamark Center, Dallas, TX",9729616545
ID000849,401787678,Edward Freeman,Edward,Freeman,efreemannk@ning.com,"415 Di Loreto Plaza, Plano, TX",9729894204
ID000850,138670395,Willie Griffin,Willie,Griffin,wgriffinnl@dagondesign.com,"990 Moland Lane, Dallas, TX",2149288621
ID000851,576905231,Eugene Gibson,Eugene,Gibson,egibsonnm@google.ca,"11945 Delaware Trail, Dallas, TX",9729544027
ID000852,511597913,Beverly Carroll,Beverly,Carroll,bcarrollnn@xing.com,"7263 Mariners Cove Park, Dallas, TX",2149177386
ID000853,427262369,Kevin Weaver,Kevin,Weaver,kweaverno@bbb.org,"9746 Springview Lane, Dallas, TX",4699422408
ID000854,981700822,Diana Collins,Diana,Collins,dcollinsnp@ca.gov,"00 Stoughton Pass, Dallas, TX",9728045134
ID000855,842926012,Melissa Cole,Melissa,Cole,mcolenq@nydailynews.com,"405 Lukken Park, Dallas, TX",9727868554
ID000856,842482817,Willie Young,Willie,Young,wyoungnr@soup.io,"4 Bowman Lane, Dallas, TX",2149284186
ID000857,420415414,Juan Nichols,Juan,Nichols,jnicholsns@cloudflare.com,"8095 Grover Point, Dallas, TX",4698043343
ID000858,571346457,Kevin Mason,Kevin,Mason,kmasonnt@google.com.hk,"132 Huxley Street, Dallas, TX",4699738133
ID000859,977497404,Ronald Owens,Ronald,Owens,rowensnu@github.com,"160 Forster Court, Plano, TX",2149861282
ID000860,625100221,Howard Mason,Howard,Mason,hmasonnv@gov.uk,"725 Shelley Street, Dallas, TX",9728849005
ID000861,344023503,Scott Sullivan,Scott,Sullivan,ssullivannw@cornell.edu,"3 Dottie Way, Dallas, TX",9728819868
ID000862,217529370,Margaret Payne,Margaret,Payne,mpaynenx@mashable.com,"706 Spenser Drive, Plano, TX",9727600404
ID000863,676283465,Ashley Dixon,Ashley,Dixon,adixonny@eventbrite.com,"07278 Arizona Road, Dallas, TX",9728189660
ID000864,927536184,Marilyn Vasquez,Marilyn,Vasquez,mvasqueznz@hexun.com,"85753 Sommers Parkway, Plano, TX",2144358942
ID000865,369132148,Amanda Olson,Amanda,Olson,aolsono0@github.io,"2 Thompson Hill, Dallas, TX",9729792331
ID000866,275697155,Heather Fernandez,Heather,Fernandez,hfernandezo1@theguardian.com,"18106 Beilfuss Way, Dallas, TX",4698547653
ID000867,993114983,Stephanie Diaz,Stephanie,Diaz,sdiazo2@example.com,"52331 Monica Drive, Dallas, TX",2149128213
ID000868,867837085,Roy Kelly,Roy,Kelly,rkellyo3@technorati.com,"7053 Old Gate Alley, Dallas, TX",4699748373
